Time, ProductionCenter, WorkersCount, BufferCount
471.0, Производственный центр №3, 0, 133
471.0, Производственный центр №4, 0, 214
471.0, Производственный центр №5, 0, 0
472.0, Производственный центр №1, 2, 70
472.0, Производственный центр №2, 1, 79
472.0, Производственный центр №3, 0, 134
472.0, Производственный центр №4, 0, 214
472.0, Производственный центр №5, 0, 0
473.0, Производственный центр №1, 2, 68
473.0, Производственный центр №2, 1, 80
473.0, Производственный центр №3, 0, 134
473.0, Производственный центр №4, 0, 215
473.0, Производственный центр №5, 0, 0
474.0, Производственный центр №1, 2, 68
474.0, Производственный центр №2, 1, 80
474.0, Производственный центр №3, 0, 134
474.0, Производственный центр №4, 0, 215
474.0, Производственный центр №5, 0, 0
475.0, Производственный центр №1, 2, 68
475.0, Производственный центр №2, 1, 79
475.0, Производственный центр №3, 0, 135
475.0, Производственный центр №4, 0, 215
475.0, Производственный центр №5, 0, 0
476.0, Производственный центр №1, 2, 66
476.0, Производственный центр №2, 1, 80
476.0, Производственный центр №3, 0, 135
476.0, Производственный центр №4, 0, 216
476.0, Производственный центр №5, 0, 0
477.0, Производственный центр №1, 2, 66
477.0, Производственный центр №2, 1, 80
477.0, Производственный центр №3, 0, 135
477.0, Производственный центр №4, 0, 216
477.0, Производственный центр №5, 0, 0
478.0, Производственный центр №1, 2, 64
478.0, Производственный центр №2, 1, 81
478.0, Производственный центр №3, 0, 135
478.0, Производственный центр №4, 0, 217
478.0, Производственный центр №5, 0, 0
479.0, Производственный центр №1, 2, 64
479.0, Производственный центр №2, 1, 80
479.0, Производственный центр №3, 0, 136
479.0, Производственный центр №4, 0, 217
479.0, Производственный центр №5, 0, 0
480.0, Производственный центр №1, 2, 62
480.0, Производственный центр №2, 1, 81
480.0, Производственный центр №3, 0, 136
480.0, Производственный центр №4, 0, 218
480.0, Производственный центр №5, 0, 0
481.0, Производственный центр №1, 2, 62
481.0, Производственный центр №2, 1, 81
481.0, Производственный центр №3, 0, 136
481.0, Производственный центр №4, 0, 218
481.0, Производственный центр №5, 0, 0
482.0, Производственный центр №1, 2, 60
482.0, Производственный центр №2, 1, 81
482.0, Производственный центр №3, 0, 137
482.0, Производственный центр №4, 0, 219
482.0, Производственный центр №5, 0, 0
483.0, Производственный центр №1, 2, 60
483.0, Производственный центр №2, 1, 81
483.0, Производственный центр №3, 0, 137
483.0, Производственный центр №4, 0, 219
483.0, Производственный центр №5, 0, 0
484.0, Производственный центр №1, 2, 58
484.0, Производственный центр №2, 1, 82
484.0, Производственный центр №3, 0, 137
484.0, Производственный центр №4, 0, 220
484.0, Производственный центр №5, 0, 0
485.0, Производственный центр №1, 2, 58
485.0, Производственный центр №2, 1, 82
485.0, Производственный центр №3, 0, 137
485.0, Производственный центр №4, 0, 220
485.0, Производственный центр №5, 0, 0
486.0, Производственный центр №1, 2, 58
486.0, Производственный центр №2, 1, 81
486.0, Производственный центр №3, 0, 138
486.0, Производственный центр №4, 0, 220
486.0, Производственный центр №5, 0, 0
487.0, Производственный центр №1, 2, 56
487.0, Производственный центр №2, 1, 82
487.0, Производственный центр №3, 0, 138
487.0, Производственный центр №4, 0, 221
487.0, Производственный центр №5, 0, 0
488.0, Производственный центр №1, 2, 56
488.0, Производственный центр №2, 1, 82
488.0, Производственный центр №3, 0, 138
488.0, Производственный центр №4, 0, 221
488.0, Производственный центр №5, 0, 0
489.0, Производственный центр №1, 2, 54
489.0, Производственный центр №2, 1, 82
489.0, Производственный центр №3, 0, 139
489.0, Производственный центр №4, 0, 222
489.0, Производственный центр №5, 0, 0
490.0, Производственный центр №1, 2, 54
490.0, Производственный центр №2, 1, 82
490.0, Производственный центр №3, 0, 139
490.0, Производственный центр №4, 0, 222
490.0, Производственный центр №5, 0, 0
491.0, Производственный центр №1, 2, 52
491.0, Производственный центр №2, 1, 83
491.0, Производственный центр №3, 0, 139
491.0, Производственный центр №4, 0, 223
491.0, Производственный центр №5, 0, 0
492.0, Производственный центр №1, 2, 52
492.0, Производственный центр №2, 1, 83
492.0, Производственный центр №3, 0, 139
492.0, Производственный центр №4, 0, 223
492.0, Производственный центр №5, 0, 0
493.0, Производственный центр №1, 2, 50
493.0, Производственный центр №2, 1, 83
493.0, Производственный центр №3, 0, 140
493.0, Производственный центр №4, 0, 224
493.0, Производственный центр №5, 0, 0
494.0, Производственный центр №1, 2, 50
494.0, Производственный центр №2, 1, 83
494.0, Производственный центр №3, 0, 140
494.0, Производственный центр №4, 0, 224
494.0, Производственный центр №5, 0, 0
495.0, Производственный центр №1, 2, 48
495.0, Производственный центр №2, 1, 84
495.0, Производственный центр №3, 0, 140
495.0, Производственный центр №4, 0, 225
495.0, Производственный центр №5, 0, 0
496.0, Производственный центр №1, 2, 48
496.0, Производственный центр №2, 1, 83
496.0, Производственный центр №3, 0, 141
496.0, Производственный центр №4, 0, 225
496.0, Производственный центр №5, 0, 0
497.0, Производственный центр №1, 2, 48
497.0, Производственный центр №2, 1, 83
497.0, Производственный центр №3, 0, 141
497.0, Производственный центр №4, 0, 225
497.0, Производственный центр №5, 0, 0
498.0, Производственный центр №1, 2, 46
498.0, Производственный центр №2, 1, 84
498.0, Производственный центр №3, 0, 141
498.0, Производственный центр №4, 0, 226
498.0, Производственный центр №5, 0, 0
499.0, Производственный центр №1, 2, 46
499.0, Производственный центр №2, 1, 84
499.0, Производственный центр №3, 0, 141
499.0, Производственный центр №4, 0, 226
499.0, Производственный центр №5, 0, 0
500.0, Производственный центр №1, 2, 44
500.0, Производственный центр №2, 1, 84
500.0, Производственный центр №3, 0, 142
500.0, Производственный центр №4, 0, 227
500.0, Производственный центр №5, 0, 0
501.0, Производственный центр №1, 2, 44
501.0, Производственный центр №2, 1, 84
501.0, Производственный центр №3, 0, 142
501.0, Производственный центр №4, 0, 227
501.0, Производственный центр №5, 0, 0
502.0, Производственный центр №1, 2, 42
502.0, Производственный центр №2, 1, 85
502.0, Производственный центр №3, 0, 142
502.0, Производственный центр №4, 0, 228
502.0, Производственный центр №5, 0, 0
503.0, Производственный центр №1, 2, 42
503.0, Производственный центр №2, 1, 84
503.0, Производственный центр №3, 0, 143
503.0, Производственный центр №4, 0, 228
503.0, Производственный центр №5, 0, 0
504.0, Производственный центр №1, 2, 40
504.0, Производственный центр №2, 1, 85
504.0, Производственный центр №3, 0, 143
504.0, Производственный центр №4, 0, 229
504.0, Производственный центр №5, 0, 0
505.0, Производственный центр №1, 2, 40
505.0, Производственный центр №2, 1, 85
505.0, Производственный центр №3, 0, 143
505.0, Производственный центр №4, 0, 229
505.0, Производственный центр №5, 0, 0
506.0, Производственный центр №1, 2, 38
506.0, Производственный центр №2, 1, 86
506.0, Производственный центр №3, 0, 143
506.0, Производственный центр №4, 0, 230
506.0, Производственный центр №5, 0, 0
507.0, Производственный центр №1, 2, 38
507.0, Производственный центр №2, 1, 85
507.0, Производственный центр №3, 0, 144
507.0, Производственный центр №4, 0, 230
507.0, Производственный центр №5, 0, 0
508.0, Производственный центр №1, 2, 38
508.0, Производственный центр №2, 1, 85
508.0, Производственный центр №3, 0, 144
508.0, Производственный центр №4, 0, 230
508.0, Производственный центр №5, 0, 0
509.0, Производственный центр №1, 2, 36
509.0, Производственный центр №2, 1, 86
509.0, Производственный центр №3, 0, 144
509.0, Производственный центр №4, 0, 231
509.0, Производственный центр №5, 0, 0
510.0, Производственный центр №1, 2, 36
510.0, Производственный центр №2, 1, 85
510.0, Производственный центр №3, 0, 145
510.0, Производственный центр №4, 0, 231
510.0, Производственный центр №5, 0, 0
511.0, Производственный центр №1, 2, 34
511.0, Производственный центр №2, 1, 86
511.0, Производственный центр №3, 0, 145
511.0, Производственный центр №4, 0, 232
511.0, Производственный центр №5, 0, 0
512.0, Производственный центр №1, 2, 34
512.0, Производственный центр №2, 1, 86
512.0, Производственный центр №3, 0, 145
512.0, Производственный центр №4, 0, 232
512.0, Производственный центр №5, 0, 0
513.0, Производственный центр №1, 2, 32
513.0, Производственный центр №2, 1, 87
513.0, Производственный центр №3, 0, 145
513.0, Производственный центр №4, 0, 233
513.0, Производственный центр №5, 0, 0
514.0, Производственный центр №1, 2, 32
514.0, Производственный центр №2, 1, 86
514.0, Производственный центр №3, 0, 146
514.0, Производственный центр №4, 0, 233
514.0, Производственный центр №5, 0, 0
515.0, Производственный центр №1, 2, 30
515.0, Производственный центр №2, 1, 87
515.0, Производственный центр №3, 0, 146
515.0, Производственный центр №4, 0, 234
515.0, Производственный центр №5, 0, 0
516.0, Производственный центр №1, 2, 30
516.0, Производственный центр №2, 1, 87
516.0, Производственный центр №3, 0, 146
516.0, Производственный центр №4, 0, 234
516.0, Производственный центр №5, 0, 0
517.0, Производственный центр №1, 2, 28
517.0, Производственный центр №2, 1, 87
517.0, Производственный центр №3, 0, 147
517.0, Производственный центр №4, 0, 235
517.0, Производственный центр №5, 0, 0
518.0, Производственный центр №1, 2, 28
518.0, Производственный центр №2, 1, 87
518.0, Производственный центр №3, 0, 147
518.0, Производственный центр №4, 0, 235
518.0, Производственный центр №5, 0, 0
519.0, Производственный центр №1, 2, 28
519.0, Производственный центр №2, 1, 87
519.0, Производственный центр №3, 0, 147
519.0, Производственный центр №4, 0, 235
519.0, Производственный центр №5, 0, 0
520.0, Производственный центр №1, 2, 26
520.0, Производственный центр №2, 1, 88
520.0, Производственный центр №3, 0, 147
520.0, Производственный центр №4, 0, 236
520.0, Производственный центр №5, 0, 0
521.0, Производственный центр №1, 2, 26
521.0, Производственный центр №2, 1, 87
521.0, Производственный центр №3, 0, 148
521.0, Производственный центр №4, 0, 236
521.0, Производственный центр №5, 0, 0
522.0, Производственный центр №1, 2, 24
522.0, Производственный центр №2, 1, 88
522.0, Производственный центр №3, 0, 148
522.0, Производственный центр №4, 0, 237
522.0, Производственный центр №5, 0, 0
523.0, Производственный центр №1, 2, 24
523.0, Производственный центр №2, 1, 88
523.0, Производственный центр №3, 0, 148
523.0, Производственный центр №4, 0, 237
523.0, Производственный центр №5, 0, 0
524.0, Производственный центр №1, 2, 22
524.0, Производственный центр №2, 1, 88
524.0, Производственный центр №3, 0, 149
524.0, Производственный центр №4, 0, 238
524.0, Производственный центр №5, 0, 0
525.0, Производственный центр №1, 2, 22
525.0, Производственный центр №2, 1, 88
525.0, Производственный центр №3, 0, 149
525.0, Производственный центр №4, 0, 238
525.0, Производственный центр №5, 0, 0
526.0, Производственный центр №1, 2, 20
526.0, Производственный центр №2, 1, 89
526.0, Производственный центр №3, 0, 149
526.0, Производственный центр №4, 0, 239
526.0, Производственный центр №5, 0, 0
527.0, Производственный центр №1, 2, 20
527.0, Производственный центр №2, 1, 89
527.0, Производственный центр №3, 0, 149
527.0, Производственный центр №4, 0, 239
527.0, Производственный центр №5, 0, 0
528.0, Производственный центр №1, 2, 18
528.0, Производственный центр №2, 1, 89
528.0, Производственный центр №3, 0, 150
528.0, Производственный центр №4, 0, 240
528.0, Производственный центр №5, 0, 0
529.0, Производственный центр №1, 2, 18
529.0, Производственный центр №2, 1, 89
529.0, Производственный центр №3, 0, 150
529.0, Производственный центр №4, 0, 240
529.0, Производственный центр №5, 0, 0
530.0, Производственный центр №1, 2, 18
530.0, Производственный центр №2, 1, 89
530.0, Производственный центр №3, 0, 150
530.0, Производственный центр №4, 0, 240
530.0, Производственный центр №5, 0, 0
531.0, Производственный центр №1, 2, 16
531.0, Производственный центр №2, 1, 89
531.0, Производственный центр №3, 0, 151
531.0, Производственный центр №4, 0, 241
531.0, Производственный центр №5, 0, 0
532.0, Производственный центр №1, 2, 16
532.0, Производственный центр №2, 1, 89
532.0, Производственный центр №3, 0, 151
532.0, Производственный центр №4, 0, 241
532.0, Производственный центр №5, 0, 0
533.0, Производственный центр №1, 2, 14
533.0, Производственный центр №2, 1, 90
533.0, Производственный центр №3, 0, 151
533.0, Производственный центр №4, 0, 242
533.0, Производственный центр №5, 0, 0
534.0, Производственный центр №1, 2, 14
534.0, Производственный центр №2, 1, 90
534.0, Производственный центр №3, 0, 151
534.0, Производственный центр №4, 0, 242
534.0, Производственный центр №5, 0, 0
535.0, Производственный центр №1, 2, 12
535.0, Производственный центр №2, 1, 90
535.0, Производственный центр №3, 0, 152
535.0, Производственный центр №4, 0, 243
535.0, Производственный центр №5, 0, 0
536.0, Производственный центр №1, 2, 12
536.0, Производственный центр №2, 1, 90
536.0, Производственный центр №3, 0, 152
536.0, Производственный центр №4, 0, 243
536.0, Производственный центр №5, 0, 0
537.0, Производственный центр №1, 2, 10
537.0, Производственный центр №2, 1, 91
537.0, Производственный центр №3, 0, 152
537.0, Производственный центр №4, 0, 244
537.0, Производственный центр №5, 0, 0
538.0, Производственный центр №1, 2, 10
538.0, Производственный центр №2, 1, 90
538.0, Производственный центр №3, 0, 153
538.0, Производственный центр №4, 0, 244
538.0, Производственный центр №5, 0, 0
539.0, Производственный центр №1, 2, 8
539.0, Производственный центр №2, 1, 91
539.0, Производственный центр №3, 0, 153
539.0, Производственный центр №4, 0, 245
539.0, Производственный центр №5, 0, 0
540.0, Производственный центр №1, 2, 8
540.0, Производственный центр №2, 1, 91
540.0, Производственный центр №3, 0, 153
540.0, Производственный центр №4, 0, 245
540.0, Производственный центр №5, 0, 0
541.0, Производственный центр №1, 2, 8
541.0, Производственный центр №2, 1, 91
541.0, Производственный центр №3, 0, 153
541.0, Производственный центр №4, 0, 245
541.0, Производственный центр №5, 0, 0
542.0, Производственный центр №1, 2, 6
542.0, Производственный центр №2, 1, 91
542.0, Производственный центр №3, 0, 154
542.0, Производственный центр №4, 0, 246
542.0, Производственный центр №5, 0, 0
543.0, Производственный центр №1, 2, 6
543.0, Производственный центр №2, 1, 91
543.0, Производственный центр №3, 0, 154
543.0, Производственный центр №4, 0, 246
543.0, Производственный центр №5, 0, 0
544.0, Производственный центр №1, 2, 4
544.0, Производственный центр №2, 1, 92
544.0, Производственный центр №3, 0, 154
544.0, Производственный центр №4, 0, 247
544.0, Производственный центр №5, 0, 0
545.0, Производственный центр №1, 2, 4
545.0, Производственный центр №2, 1, 91
545.0, Производственный центр №3, 0, 155
545.0, Производственный центр №4, 0, 247
545.0, Производственный центр №5, 0, 0
546.0, Производственный центр №1, 2, 2
546.0, Производственный центр №2, 1, 92
546.0, Производственный центр №3, 0, 155
546.0, Производственный центр №4, 0, 248
546.0, Производственный центр №5, 0, 0
547.0, Производственный центр №1, 2, 2
547.0, Производственный центр №2, 1, 92
547.0, Производственный центр №3, 0, 155
547.0, Производственный центр №4, 0, 248
547.0, Производственный центр №5, 0, 0
548.0, Производственный центр №1, 2, 0
548.0, Производственный центр №2, 1, 93
548.0, Производственный центр №3, 0, 155
548.0, Производственный центр №4, 0, 249
548.0, Производственный центр №5, 0, 0
549.0, Производственный центр №1, 2, 0
549.0, Производственный центр №2, 1, 92
549.0, Производственный центр №3, 0, 156
549.0, Производственный центр №4, 0, 249
549.0, Производственный центр №5, 0, 0
550.0, Производственный центр №1, 0, 0
550.0, Производственный центр №2, 2, 92
550.0, Производственный центр №3, 1, 155
550.0, Производственный центр №4, 0, 250
550.0, Производственный центр №5, 0, 0
551.0, Производственный центр №1, 0, 0
551.0, Производственный центр №2, 2, 92
551.0, Производственный центр №3, 1, 155
551.0, Производственный центр №4, 0, 250
551.0, Производственный центр №5, 0, 0
552.0, Производственный центр №1, 0, 0
552.0, Производственный центр №2, 2, 91
552.0, Производственный центр №3, 1, 156
552.0, Производственный центр №4, 0, 250
552.0, Производственный центр №5, 0, 0
553.0, Производственный центр №1, 0, 0
553.0, Производственный центр №2, 2, 91
553.0, Производственный центр №3, 1, 155
553.0, Производственный центр №4, 0, 250
553.0, Производственный центр №5, 0, 1
554.0, Производственный центр №1, 0, 0
554.0, Производственный центр №2, 2, 90
554.0, Производственный центр №3, 1, 156
554.0, Производственный центр №4, 0, 250
554.0, Производственный центр №5, 0, 1
555.0, Производственный центр №1, 0, 0
555.0, Производственный центр №2, 2, 90
555.0, Производственный центр №3, 1, 156
555.0, Производственный центр №4, 0, 250
555.0, Производственный центр №5, 0, 1
556.0, Производственный центр №1, 0, 0
556.0, Производственный центр №2, 2, 89
556.0, Производственный центр №3, 1, 156
556.0, Производственный центр №4, 0, 250
556.0, Производственный центр №5, 0, 2
557.0, Производственный центр №1, 0, 0
557.0, Производственный центр №2, 2, 88
557.0, Производственный центр №3, 1, 157
557.0, Производственный центр №4, 0, 250
557.0, Производственный центр №5, 0, 2
558.0, Производственный центр №1, 0, 0
558.0, Производственный центр №2, 2, 88
558.0, Производственный центр №3, 1, 157
558.0, Производственный центр №4, 0, 250
558.0, Производственный центр №5, 0, 2
559.0, Производственный центр №1, 0, 0
559.0, Производственный центр №2, 2, 87
559.0, Производственный центр №3, 1, 157
559.0, Производственный центр №4, 0, 250
559.0, Производственный центр №5, 0, 3
560.0, Производственный центр №1, 0, 0
560.0, Производственный центр №2, 2, 87
560.0, Производственный центр №3, 1, 157
560.0, Производственный центр №4, 0, 250
560.0, Производственный центр №5, 0, 3
561.0, Производственный центр №1, 0, 0
561.0, Производственный центр №2, 2, 86
561.0, Производственный центр №3, 1, 158
561.0, Производственный центр №4, 0, 250
561.0, Производственный центр №5, 0, 3
562.0, Производственный центр №1, 0, 0
562.0, Производственный центр №2, 2, 86
562.0, Производственный центр №3, 1, 157
562.0, Производственный центр №4, 0, 250
562.0, Производственный центр №5, 0, 4
563.0, Производственный центр №1, 0, 0
563.0, Производственный центр №2, 2, 85
563.0, Производственный центр №3, 1, 158
563.0, Производственный центр №4, 0, 250
563.0, Производственный центр №5, 0, 4
564.0, Производственный центр №1, 0, 0
564.0, Производственный центр №2, 2, 84
564.0, Производственный центр №3, 1, 159
564.0, Производственный центр №4, 0, 250
564.0, Производственный центр №5, 0, 4
565.0, Производственный центр №1, 0, 0
565.0, Производственный центр №2, 2, 84
565.0, Производственный центр №3, 1, 158
565.0, Производственный центр №4, 0, 250
565.0, Производственный центр №5, 0, 5
566.0, Производственный центр №1, 0, 0
566.0, Производственный центр №2, 2, 83
566.0, Производственный центр №3, 1, 159
566.0, Производственный центр №4, 0, 250
566.0, Производственный центр №5, 0, 5
567.0, Производственный центр №1, 0, 0
567.0, Производственный центр №2, 2, 83
567.0, Производственный центр №3, 1, 159
567.0, Производственный центр №4, 0, 250
567.0, Производственный центр №5, 0, 5
568.0, Производственный центр №1, 0, 0
568.0, Производственный центр №2, 2, 82
568.0, Производственный центр №3, 1, 159
568.0, Производственный центр №4, 0, 250
568.0, Производственный центр №5, 0, 6
569.0, Производственный центр №1, 0, 0
569.0, Производственный центр №2, 2, 82
569.0, Производственный центр №3, 1, 159
569.0, Производственный центр №4, 0, 250
569.0, Производственный центр №5, 0, 6
570.0, Производственный центр №1, 0, 0
570.0, Производственный центр №2, 2, 81
570.0, Производственный центр №3, 1, 160
570.0, Производственный центр №4, 0, 250
570.0, Производственный центр №5, 0, 6
571.0, Производственный центр №1, 0, 0
571.0, Производственный центр №2, 2, 80
571.0, Производственный центр №3, 1, 160
571.0, Производственный центр №4, 0, 250
571.0, Производственный центр №5, 0, 7
572.0, Производственный центр №1, 0, 0
572.0, Производственный центр №2, 2, 80
572.0, Производственный центр №3, 1, 160
572.0, Производственный центр №4, 0, 250
572.0, Производственный центр №5, 0, 7
573.0, Производственный центр №1, 0, 0
573.0, Производственный центр №2, 2, 79
573.0, Производственный центр №3, 1, 161
573.0, Производственный центр №4, 0, 250
573.0, Производственный центр №5, 0, 7
574.0, Производственный центр №1, 0, 0
574.0, Производственный центр №2, 2, 79
574.0, Производственный центр №3, 1, 160
574.0, Производственный центр №4, 0, 250
574.0, Производственный центр №5, 0, 8
575.0, Производственный центр №1, 0, 0
575.0, Производственный центр №2, 2, 78
575.0, Производственный центр №3, 1, 161
575.0, Производственный центр №4, 0, 250
575.0, Производственный центр №5, 0, 8
576.0, Производственный центр №1, 0, 0
576.0, Производственный центр №2, 2, 78
576.0, Производственный центр №3, 1, 161
576.0, Производственный центр №4, 0, 250
576.0, Производственный центр №5, 0, 8
577.0, Производственный центр №1, 0, 0
577.0, Производственный центр №2, 2, 77
577.0, Производственный центр №3, 1, 161
577.0, Производственный центр №4, 0, 250
577.0, Производственный центр №5, 0, 9
578.0, Производственный центр №1, 0, 0
578.0, Производственный центр №2, 2, 76
578.0, Производственный центр №3, 1, 162
578.0, Производственный центр №4, 0, 250
578.0, Производственный центр №5, 0, 9
579.0, Производственный центр №1, 0, 0
579.0, Производственный центр №2, 2, 76
579.0, Производственный центр №3, 1, 162
579.0, Производственный центр №4, 0, 250
579.0, Производственный центр №5, 0, 9
580.0, Производственный центр №1, 0, 0
580.0, Производственный центр №2, 2, 75
580.0, Производственный центр №3, 1, 162
580.0, Производственный центр №4, 0, 250
580.0, Производственный центр №5, 0, 10
581.0, Производственный центр №1, 0, 0
581.0, Производственный центр №2, 2, 75
581.0, Производственный центр №3, 1, 162
581.0, Производственный центр №4, 0, 250
581.0, Производственный центр №5, 0, 10
582.0, Производственный центр №1, 0, 0
582.0, Производственный центр №2, 2, 74
582.0, Производственный центр №3, 1, 163
582.0, Производственный центр №4, 0, 250
582.0, Производственный центр №5, 0, 10
583.0, Производственный центр №1, 0, 0
583.0, Производственный центр №2, 2, 74
583.0, Производственный центр №3, 1, 162
583.0, Производственный центр №4, 0, 250
583.0, Производственный центр №5, 0, 11
584.0, Производственный центр №1, 0, 0
584.0, Производственный центр №2, 2, 73
584.0, Производственный центр №3, 1, 163
584.0, Производственный центр №4, 0, 250
584.0, Производственный центр №5, 0, 11
585.0, Производственный центр №1, 0, 0
585.0, Производственный центр №2, 2, 72
585.0, Производственный центр №3, 1, 164
585.0, Производственный центр №4, 0, 250
585.0, Производственный центр №5, 0, 11
586.0, Производственный центр №1, 0, 0
586.0, Производственный центр №2, 2, 72
586.0, Производственный центр №3, 1, 163
586.0, Производственный центр №4, 0, 250
586.0, Производственный центр №5, 0, 12
587.0, Производственный центр №1, 0, 0
587.0, Производственный центр №2, 2, 71
587.0, Производственный центр №3, 1, 164
587.0, Производственный центр №4, 0, 250
587.0, Производственный центр №5, 0, 12
588.0, Производственный центр №1, 0, 0
588.0, Производственный центр №2, 2, 71
588.0, Производственный центр №3, 1, 164
588.0, Производственный центр №4, 0, 250
588.0, Производственный центр №5, 0, 12
589.0, Производственный центр №1, 0, 0
589.0, Производственный центр №2, 2, 70
589.0, Производственный центр №3, 1, 164
589.0, Производственный центр №4, 0, 250
589.0, Производственный центр №5, 0, 13
590.0, Производственный центр №1, 0, 0
590.0, Производственный центр №2, 2, 70
590.0, Производственный центр №3, 1, 164
590.0, Производственный центр №4, 0, 250
590.0, Производственный центр №5, 0, 13
591.0, Производственный центр №1, 0, 0
591.0, Производственный центр №2, 2, 69
591.0, Производственный центр №3, 1, 165
591.0, Производственный центр №4, 0, 250
591.0, Производственный центр №5, 0, 13
592.0, Производственный центр №1, 0, 0
592.0, Производственный центр №2, 2, 68
592.0, Производственный центр №3, 1, 165
592.0, Производственный центр №4, 0, 250
592.0, Производственный центр №5, 0, 14
593.0, Производственный центр №1, 0, 0
593.0, Производственный центр №2, 2, 68
593.0, Производственный центр №3, 1, 165
593.0, Производственный центр №4, 0, 250
593.0, Производственный центр №5, 0, 14
594.0, Производственный центр №1, 0, 0
594.0, Производственный центр №2, 2, 67
594.0, Производственный центр №3, 1, 166
594.0, Производственный центр №4, 0, 250
594.0, Производственный центр №5, 0, 14
595.0, Производственный центр №1, 0, 0
595.0, Производственный центр №2, 2, 67
595.0, Производственный центр №3, 1, 165
595.0, Производственный центр №4, 0, 250
595.0, Производственный центр №5, 0, 15
596.0, Производственный центр №1, 0, 0
596.0, Производственный центр №2, 2, 66
596.0, Производственный центр №3, 1, 166
596.0, Производственный центр №4, 0, 250
596.0, Производственный центр №5, 0, 15
597.0, Производственный центр №1, 0, 0
597.0, Производственный центр №2, 2, 66
597.0, Производственный центр №3, 1, 166
597.0, Производственный центр №4, 0, 250
597.0, Производственный центр №5, 0, 15
598.0, Производственный центр №1, 0, 0
598.0, Производственный центр №2, 2, 65
598.0, Производственный центр №3, 1, 166
598.0, Производственный центр №4, 0, 250
598.0, Производственный центр №5, 0, 16
599.0, Производственный центр №1, 0, 0
599.0, Производственный центр №2, 2, 64
599.0, Производственный центр №3, 1, 167
599.0, Производственный центр №4, 0, 250
599.0, Производственный центр №5, 0, 16
600.0, Производственный центр №1, 0, 0
600.0, Производственный центр №2, 2, 64
600.0, Производственный центр №3, 1, 167
600.0, Производственный центр №4, 0, 250
600.0, Производственный центр №5, 0, 16
601.0, Производственный центр №1, 0, 0
601.0, Производственный центр №2, 2, 63
601.0, Производственный центр №3, 1, 167
601.0, Производственный центр №4, 0, 250
601.0, Производственный центр №5, 0, 17
602.0, Производственный центр №1, 0, 0
602.0, Производственный центр №2, 2, 63
602.0, Производственный центр №3, 1, 167
602.0, Производственный центр №4, 0, 250
602.0, Производственный центр №5, 0, 17
603.0, Производственный центр №1, 0, 0
603.0, Производственный центр №2, 2, 62
603.0, Производственный центр №3, 1, 168
603.0, Производственный центр №4, 0, 250
603.0, Производственный центр №5, 0, 17
604.0, Производственный центр №1, 0, 0
604.0, Производственный центр №2, 2, 62
604.0, Производственный центр №3, 1, 167
604.0, Производственный центр №4, 0, 250
604.0, Производственный центр №5, 0, 18
605.0, Производственный центр №1, 0, 0
605.0, Производственный центр №2, 2, 61
605.0, Производственный центр №3, 1, 168
605.0, Производственный центр №4, 0, 250
605.0, Производственный центр №5, 0, 18
606.0, Производственный центр №1, 0, 0
606.0, Производственный центр №2, 2, 60
606.0, Производственный центр №3, 1, 169
606.0, Производственный центр №4, 0, 250
606.0, Производственный центр №5, 0, 18
607.0, Производственный центр №1, 0, 0
607.0, Производственный центр №2, 2, 60
607.0, Производственный центр №3, 1, 168
607.0, Производственный центр №4, 0, 250
607.0, Производственный центр №5, 0, 19
608.0, Производственный центр №1, 0, 0
608.0, Производственный центр №2, 2, 59
608.0, Производственный центр №3, 1, 169
608.0, Производственный центр №4, 0, 250
608.0, Производственный центр №5, 0, 19
609.0, Производственный центр №1, 0, 0
609.0, Производственный центр №2, 2, 59
609.0, Производственный центр №3, 1, 169
609.0, Производственный центр №4, 0, 250
609.0, Производственный центр №5, 0, 19
610.0, Производственный центр №1, 0, 0
610.0, Производственный центр №2, 2, 58
610.0, Производственный центр №3, 1, 169
610.0, Производственный центр №4, 0, 250
610.0, Производственный центр №5, 0, 20
611.0, Производственный центр №1, 0, 0
611.0, Производственный центр №2, 2, 58
611.0, Производственный центр №3, 1, 169
611.0, Производственный центр №4, 0, 250
611.0, Производственный центр №5, 0, 20
612.0, Производственный центр №1, 0, 0
612.0, Производственный центр №2, 2, 57
612.0, Производственный центр №3, 1, 170
612.0, Производственный центр №4, 0, 250
612.0, Производственный центр №5, 0, 20
613.0, Производственный центр №1, 0, 0
613.0, Производственный центр №2, 2, 56
613.0, Производственный центр №3, 1, 170
613.0, Производственный центр №4, 0, 250
613.0, Производственный центр №5, 0, 21
